trial_id,random_order,dataset_number,dataset_slug,dataset_label,stimulus_set,condition_id,condition_name,cohesion,transitivity,n_images,img1,img1_role,img2,img2_role,img3,img3_role,img4,img4_role,between_image,audio_probe,between_audio,between_audio_lock_sec,source_dataset_folder
d006_set1_it_ic,11,6,006_sleep_pluck_tomatoes,sleep_pluck_tomatoes,1,it_ic,intransitive_incohesive,incohesive,intransitive,3,MainStimuli/006_sleep_pluck_tomatoes/ic_1.png,ic_1,MainStimuli/006_sleep_pluck_tomatoes/it_target.png,it_target,MainStimuli/006_sleep_pluck_tomatoes/end_ic_it.png,end_ic_it,,,BetweenTrials/nepal_2025_019_img_6735.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/6_sleep_pluck tomatoes
d024_set1_tr_coh,12,24,024_descend_paint_bench,descend_paint_bench,1,tr_coh,transitive_cohesive,cohesive,transitive,3,MainStimuli/024_descend_paint_bench/coh_1.png,coh_1,MainStimuli/024_descend_paint_bench/coh_2.png,coh_2,MainStimuli/024_descend_paint_bench/tr_target.png,tr_target,,,BetweenTrials/nepal_2025_020_img_6774.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/24_descend_paint bench
d018_set1_tr_coh,13,18,018_yawn_put_on_cap,yawn_put_on_cap,1,tr_coh,transitive_cohesive,cohesive,transitive,3,MainStimuli/018_yawn_put_on_cap/coh_1.png,coh_1,MainStimuli/018_yawn_put_on_cap/coh_2.png,coh_2,MainStimuli/018_yawn_put_on_cap/tr_target.png,tr_target,,,BetweenTrials/nepal_2025_021_img_6855.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/18_yawn_put on cap
d018_set1_tr_ic,14,18,018_yawn_put_on_cap,yawn_put_on_cap,1,tr_ic,transitive_incohesive,incohesive,transitive,3,MainStimuli/018_yawn_put_on_cap/ic_1.png,ic_1,MainStimuli/018_yawn_put_on_cap/tr_target.png,tr_target,MainStimuli/018_yawn_put_on_cap/end_ic_tr.png,end_ic_tr,,,BetweenTrials/nepal_2025_022_img_6741.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/18_yawn_put on cap
d008_set1_tr_ic,15,8,008_smile_weave_garland,smile_weave_garland,1,tr_ic,transitive_incohesive,incohesive,transitive,3,MainStimuli/008_smile_weave_garland/ic_1.png,ic_1,MainStimuli/008_smile_weave_garland/tr_target.png,tr_target,MainStimuli/008_smile_weave_garland/end_ic_tr.png,end_ic_tr,,,BetweenTrials/nepal_2025_023_img_6730.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/8_smile_weave garland
d027_set1_tr_coh,16,27,027_jump_pull_blanket,jump_pull_blanket,1,tr_coh,transitive_cohesive,cohesive,transitive,3,MainStimuli/027_jump_pull_blanket/coh_1.png,coh_1,MainStimuli/027_jump_pull_blanket/coh_2.png,coh_2,MainStimuli/027_jump_pull_blanket/tr_target.png,tr_target,,,BetweenTrials/nepal_2025_024_img_7011.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/27_jump_pull blanket
d009_set1_it_ic,17,9,009_descend_harvest_rice,descend_harvest_rice,1,it_ic,intransitive_incohesive,incohesive,intransitive,3,MainStimuli/009_descend_harvest_rice/ic_1.png,ic_1,MainStimuli/009_descend_harvest_rice/it_target.png,it_target,MainStimuli/009_descend_harvest_rice/end_ic_it.png,end_ic_it,,,BetweenTrials/nepal_2025_025_img_7021.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/9_descend_harvest rice
d001_set1_tr_ic,18,1,001_cough_throw_bones,cough_throw_bones,1,tr_ic,transitive_incohesive,incohesive,transitive,3,MainStimuli/001_cough_throw_bones/ic_1.png,ic_1,MainStimuli/001_cough_throw_bones/tr_target.png,tr_target,MainStimuli/001_cough_throw_bones/end_ic_tr.png,end_ic_tr,,,BetweenTrials/nepal_2025_026_img_6903.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/1_cough_throw bones
d021_set1_it_ic,19,21,021_cough_burn_bottles,cough_burn_bottles,1,it_ic,intransitive_incohesive,incohesive,intransitive,3,MainStimuli/021_cough_burn_bottles/ic_1.png,ic_1,MainStimuli/021_cough_burn_bottles/it_target.png,it_target,MainStimuli/021_cough_burn_bottles/end_ic_it.png,end_ic_it,,,BetweenTrials/nepal_2025_027_img_6829.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/21_cough_burn bottles
d016_set1_it_coh,20,16,016_sleep_wash_dish,sleep_wash_dish,1,it_coh,intransitive_cohesive,cohesive,intransitive,4,MainStimuli/016_sleep_wash_dish/coh_1.png,coh_1,MainStimuli/016_sleep_wash_dish/coh_2.png,coh_2,MainStimuli/016_sleep_wash_dish/it_target.png,it_target,MainStimuli/016_sleep_wash_dish/end_coh_it.png,end_coh_it,BetweenTrials/nepal_2025_028_img_6974.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/16_sleep_wash dish
d014_set1_tr_coh,21,14,014_ascend_weave_raincoat,ascend_weave_raincoat,1,tr_coh,transitive_cohesive,cohesive,transitive,3,MainStimuli/014_ascend_weave_raincoat/coh_1.png,coh_1,MainStimuli/014_ascend_weave_raincoat/coh_2.png,coh_2,MainStimuli/014_ascend_weave_raincoat/tr_target.png,tr_target,,,BetweenTrials/nepal_2025_029_img_7129.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/14_ascend_weave raincoat
d024_set1_it_coh,22,24,024_descend_paint_bench,descend_paint_bench,1,it_coh,intransitive_cohesive,cohesive,intransitive,4,MainStimuli/024_descend_paint_bench/coh_1.png,coh_1,MainStimuli/024_descend_paint_bench/coh_2.png,coh_2,MainStimuli/024_descend_paint_bench/it_target.png,it_target,MainStimuli/024_descend_paint_bench/end_coh_it.png,end_coh_it,BetweenTrials/nepal_2025_030_img_6781.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/24_descend_paint bench
d005_set1_it_coh,23,5,005_rest_build_wall,rest_build_wall,1,it_coh,intransitive_cohesive,cohesive,intransitive,4,MainStimuli/005_rest_build_wall/coh_1.png,coh_1,MainStimuli/005_rest_build_wall/coh_2.png,coh_2,MainStimuli/005_rest_build_wall/it_target.png,it_target,MainStimuli/005_rest_build_wall/end_coh_it.png,end_coh_it,BetweenTrials/nepal_2025_031_img_7006.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/5_rest_build wall
d023_set1_tr_ic,24,23,023_stand_tear_paper,stand_tear_paper,1,tr_ic,transitive_incohesive,incohesive,transitive,3,MainStimuli/023_stand_tear_paper/ic_1.png,ic_1,MainStimuli/023_stand_tear_paper/tr_target.png,tr_target,MainStimuli/023_stand_tear_paper/end_ic_tr.png,end_ic_tr,,,BetweenTrials/nepal_2025_032_img_7051.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/23_stand_tear paper
d016_set1_tr_ic,25,16,016_sleep_wash_dish,sleep_wash_dish,1,tr_ic,transitive_incohesive,incohesive,transitive,3,MainStimuli/016_sleep_wash_dish/ic_1.png,ic_1,MainStimuli/016_sleep_wash_dish/tr_target.png,tr_target,MainStimuli/016_sleep_wash_dish/end_ic_tr.png,end_ic_tr,,,BetweenTrials/nepal_2025_033_img_6727.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/16_sleep_wash dish
d026_set1_tr_ic,26,26,026_sleep_drag_log,sleep_drag_log,1,tr_ic,transitive_incohesive,incohesive,transitive,3,MainStimuli/026_sleep_drag_log/ic_1.png,ic_1,MainStimuli/026_sleep_drag_log/tr_target.png,tr_target,MainStimuli/026_sleep_drag_log/end_ic_tr.png,end_ic_tr,,,BetweenTrials/nepal_2025_034_img_6913.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/26_sleep_drag log
d021_set1_tr_coh,27,21,021_cough_burn_bottles,cough_burn_bottles,1,tr_coh,transitive_cohesive,cohesive,transitive,3,MainStimuli/021_cough_burn_bottles/coh_1.png,coh_1,MainStimuli/021_cough_burn_bottles/coh_2.png,coh_2,MainStimuli/021_cough_burn_bottles/tr_target.png,tr_target,,,BetweenTrials/nepal_2025_035_img_6724.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/21_cough_burn bottles
d007_set1_tr_coh,28,7,007_sit_make_fire,sit_make_fire,1,tr_coh,transitive_cohesive,cohesive,transitive,3,MainStimuli/007_sit_make_fire/coh_1.png,coh_1,MainStimuli/007_sit_make_fire/coh_2.png,coh_2,MainStimuli/007_sit_make_fire/tr_target.png,tr_target,,,BetweenTrials/nepal_2025_036_img_7023.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/7_sit_make fire
d022_set1_it_ic,29,22,022_come_push_chest,come_push_chest,1,it_ic,intransitive_incohesive,incohesive,intransitive,3,MainStimuli/022_come_push_chest/ic_1.png,ic_1,MainStimuli/022_come_push_chest/it_target.png,it_target,MainStimuli/022_come_push_chest/end_ic_it.png,end_ic_it,,,BetweenTrials/nepal_2025_037_img_7043.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/22_come_push chest
d003_set1_it_ic,30,3,003_rest_cook_fish,rest_cook_fish,1,it_ic,intransitive_incohesive,incohesive,intransitive,3,MainStimuli/003_rest_cook_fish/ic_1.png,ic_1,MainStimuli/003_rest_cook_fish/it_target.png,it_target,MainStimuli/003_rest_cook_fish/end_ic_it.png,end_ic_it,,,BetweenTrials/nepal_2025_038_img_6822.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/3_rest_cook fish
d022_set1_tr_ic,31,22,022_come_push_chest,come_push_chest,1,tr_ic,transitive_incohesive,incohesive,transitive,3,MainStimuli/022_come_push_chest/ic_1.png,ic_1,MainStimuli/022_come_push_chest/tr_target.png,tr_target,MainStimuli/022_come_push_chest/end_ic_tr.png,end_ic_tr,,,BetweenTrials/nepal_2025_039_img_6717.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/22_come_push chest
d013_set1_it_ic,32,13,013_stand_wash_clothes,stand_wash_clothes,1,it_ic,intransitive_incohesive,incohesive,intransitive,3,MainStimuli/013_stand_wash_clothes/ic_1.png,ic_1,MainStimuli/013_stand_wash_clothes/it_target.png,it_target,MainStimuli/013_stand_wash_clothes/end_ic_it.png,end_ic_it,,,BetweenTrials/nepal_2025_040_img_7035.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/13_stand_wash clothes
d009_set1_it_coh,33,9,009_descend_harvest_rice,descend_harvest_rice,1,it_coh,intransitive_cohesive,cohesive,intransitive,4,MainStimuli/009_descend_harvest_rice/coh_1.png,coh_1,MainStimuli/009_descend_harvest_rice/coh_2.png,coh_2,MainStimuli/009_descend_harvest_rice/it_target.png,it_target,MainStimuli/009_descend_harvest_rice/end_coh_it.png,end_coh_it,BetweenTrials/nepal_2025_041_img_7093.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/9_descend_harvest rice
d003_set1_tr_ic,34,3,003_rest_cook_fish,rest_cook_fish,1,tr_ic,transitive_incohesive,incohesive,transitive,3,MainStimuli/003_rest_cook_fish/ic_1.png,ic_1,MainStimuli/003_rest_cook_fish/tr_target.png,tr_target,MainStimuli/003_rest_cook_fish/end_ic_tr.png,end_ic_tr,,,BetweenTrials/nepal_2025_042_img_6950.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/3_rest_cook fish
d004_set1_it_coh,35,4,004_run_drink_tea,run_drink_tea,1,it_coh,intransitive_cohesive,cohesive,intransitive,4,MainStimuli/004_run_drink_tea/coh_1.png,coh_1,MainStimuli/004_run_drink_tea/coh_2.png,coh_2,MainStimuli/004_run_drink_tea/it_target.png,it_target,MainStimuli/004_run_drink_tea/end_coh_it.png,end_coh_it,BetweenTrials/nepal_2025_043_img_7008.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/4_run_drink tea
d025_set1_tr_coh,36,25,025_yawn_lock_door,yawn_lock_door,1,tr_coh,transitive_cohesive,cohesive,transitive,3,MainStimuli/025_yawn_lock_door/coh_1.png,coh_1,MainStimuli/025_yawn_lock_door/coh_2.png,coh_2,MainStimuli/025_yawn_lock_door/tr_target.png,tr_target,,,BetweenTrials/nepal_2025_044_img_6932.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/25_yawn_lock door
d011_set1_it_coh,37,11,011_ascend_wipe_plate,ascend_wipe_plate,1,it_coh,intransitive_cohesive,cohesive,intransitive,4,MainStimuli/011_ascend_wipe_plate/coh_1.png,coh_1,MainStimuli/011_ascend_wipe_plate/coh_2.png,coh_2,MainStimuli/011_ascend_wipe_plate/it_target.png,it_target,MainStimuli/011_ascend_wipe_plate/end_coh_it.png,end_coh_it,BetweenTrials/nepal_2025_045_img_6894.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/11_ascend_wipe plate
d030_set1_tr_ic,38,30,030_smile_make_momos,smile_make_momos,1,tr_ic,transitive_incohesive,incohesive,transitive,3,MainStimuli/030_smile_make_momos/ic_1.png,ic_1,MainStimuli/030_smile_make_momos/tr_target.png,tr_target,MainStimuli/030_smile_make_momos/end_ic_tr.png,end_ic_tr,,,BetweenTrials/nepal_2025_046_img_6783.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/30_smile_make momos
d023_set1_tr_coh,39,23,023_stand_tear_paper,stand_tear_paper,1,tr_coh,transitive_cohesive,cohesive,transitive,3,MainStimuli/023_stand_tear_paper/coh_1.png,coh_1,MainStimuli/023_stand_tear_paper/coh_2.png,coh_2,MainStimuli/023_stand_tear_paper/tr_target.png,tr_target,,,BetweenTrials/nepal_2025_047_img_7090.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/23_stand_tear paper
d021_set1_it_coh,40,21,021_cough_burn_bottles,cough_burn_bottles,1,it_coh,intransitive_cohesive,cohesive,intransitive,4,MainStimuli/021_cough_burn_bottles/coh_1.png,coh_1,MainStimuli/021_cough_burn_bottles/coh_2.png,coh_2,MainStimuli/021_cough_burn_bottles/it_target.png,it_target,MainStimuli/021_cough_burn_bottles/end_coh_it.png,end_coh_it,BetweenTrials/nepal_2025_048_img_6975.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/21_cough_burn bottles
