trial_id,random_order,dataset_number,dataset_slug,dataset_label,stimulus_set,condition_id,condition_name,cohesion,transitivity,n_images,img1,img1_role,img2,img2_role,img3,img3_role,img4,img4_role,between_image,audio_probe,between_audio,between_audio_lock_sec,source_dataset_folder
d008_set1_it_coh,54,8,008_smile_weave_garland,smile_weave_garland,1,it_coh,intransitive_cohesive,cohesive,intransitive,4,MainStimuli/008_smile_weave_garland/coh_1.png,coh_1,MainStimuli/008_smile_weave_garland/coh_2.png,coh_2,MainStimuli/008_smile_weave_garland/it_target.png,it_target,MainStimuli/008_smile_weave_garland/end_coh_it.png,end_coh_it,BetweenTrials/nepal_2025_062_img_6814.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/8_smile_weave garland
d004_set1_tr_ic,55,4,004_run_drink_tea,run_drink_tea,1,tr_ic,transitive_incohesive,incohesive,transitive,3,MainStimuli/004_run_drink_tea/ic_1.png,ic_1,MainStimuli/004_run_drink_tea/tr_target.png,tr_target,MainStimuli/004_run_drink_tea/end_ic_tr.png,end_ic_tr,,,BetweenTrials/nepal_2025_063_img_6934.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/4_run_drink tea
d002_set1_tr_coh,56,2,002_stand_weave_basket,stand_weave_basket,1,tr_coh,transitive_cohesive,cohesive,transitive,3,MainStimuli/002_stand_weave_basket/coh_1.png,coh_1,MainStimuli/002_stand_weave_basket/coh_2.png,coh_2,MainStimuli/002_stand_weave_basket/tr_target.png,tr_target,,,BetweenTrials/nepal_2025_064_img_7002.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/2_stand_weave basket
d026_set1_tr_coh,57,26,026_sleep_drag_log,sleep_drag_log,1,tr_coh,transitive_cohesive,cohesive,transitive,3,MainStimuli/026_sleep_drag_log/coh_1.png,coh_1,MainStimuli/026_sleep_drag_log/coh_2.png,coh_2,MainStimuli/026_sleep_drag_log/tr_target.png,tr_target,,,BetweenTrials/nepal_2025_065_img_6874.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/26_sleep_drag log
d002_set1_it_ic,58,2,002_stand_weave_basket,stand_weave_basket,1,it_ic,intransitive_incohesive,incohesive,intransitive,3,MainStimuli/002_stand_weave_basket/ic_1.png,ic_1,MainStimuli/002_stand_weave_basket/it_target.png,it_target,MainStimuli/002_stand_weave_basket/end_ic_it.png,end_ic_it,,,BetweenTrials/nepal_2025_066_img_7143.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/2_stand_weave basket
d017_set1_tr_ic,59,17,017_rest_hang_picture,rest_hang_picture,1,tr_ic,transitive_incohesive,incohesive,transitive,3,MainStimuli/017_rest_hang_picture/ic_1.png,ic_1,MainStimuli/017_rest_hang_picture/tr_target.png,tr_target,MainStimuli/017_rest_hang_picture/end_ic_tr.png,end_ic_tr,,,BetweenTrials/nepal_2025_067_img_6859.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/17_rest_hang picture
d004_set1_it_ic,60,4,004_run_drink_tea,run_drink_tea,1,it_ic,intransitive_incohesive,incohesive,intransitive,3,MainStimuli/004_run_drink_tea/ic_1.png,ic_1,MainStimuli/004_run_drink_tea/it_target.png,it_target,MainStimuli/004_run_drink_tea/end_ic_it.png,end_ic_it,,,BetweenTrials/nepal_2025_068_img_6918.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/4_run_drink tea
d028_set1_tr_ic,61,28,028_jump_peel_orange,jump_peel_orange,1,tr_ic,transitive_incohesive,incohesive,transitive,3,MainStimuli/028_jump_peel_orange/ic_1.png,ic_1,MainStimuli/028_jump_peel_orange/tr_target.png,tr_target,MainStimuli/028_jump_peel_orange/end_ic_tr.png,end_ic_tr,,,BetweenTrials/nepal_2025_069_img_7128.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/28_jump_peel orange
d024_set1_tr_ic,62,24,024_descend_paint_bench,descend_paint_bench,1,tr_ic,transitive_incohesive,incohesive,transitive,3,MainStimuli/024_descend_paint_bench/ic_1.png,ic_1,MainStimuli/024_descend_paint_bench/tr_target.png,tr_target,MainStimuli/024_descend_paint_bench/end_ic_tr.png,end_ic_tr,,,BetweenTrials/nepal_2025_070_img_6862.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/24_descend_paint bench
d017_set1_it_ic,63,17,017_rest_hang_picture,rest_hang_picture,1,it_ic,intransitive_incohesive,incohesive,intransitive,3,MainStimuli/017_rest_hang_picture/ic_1.png,ic_1,MainStimuli/017_rest_hang_picture/it_target.png,it_target,MainStimuli/017_rest_hang_picture/end_ic_it.png,end_ic_it,,,BetweenTrials/nepal_2025_071_img_7013.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/17_rest_hang picture
d030_set1_tr_coh,64,30,030_smile_make_momos,smile_make_momos,1,tr_coh,transitive_cohesive,cohesive,transitive,3,MainStimuli/030_smile_make_momos/coh_1.png,coh_1,MainStimuli/030_smile_make_momos/coh_2.png,coh_2,MainStimuli/030_smile_make_momos/tr_target.png,tr_target,,,BetweenTrials/nepal_2025_072_img_7127.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/30_smile_make momos
d012_set1_it_coh,65,12,012_come_eat_rice,come_eat_rice,1,it_coh,intransitive_cohesive,cohesive,intransitive,4,MainStimuli/012_come_eat_rice/coh_1.png,coh_1,MainStimuli/012_come_eat_rice/coh_2.png,coh_2,MainStimuli/012_come_eat_rice/it_target.png,it_target,MainStimuli/012_come_eat_rice/end_coh_it.png,end_coh_it,BetweenTrials/nepal_2025_073_img_6845.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/12_come_eat rice
d007_set1_it_coh,66,7,007_sit_make_fire,sit_make_fire,1,it_coh,intransitive_cohesive,cohesive,intransitive,4,MainStimuli/007_sit_make_fire/coh_1.png,coh_1,MainStimuli/007_sit_make_fire/coh_2.png,coh_2,MainStimuli/007_sit_make_fire/it_target.png,it_target,MainStimuli/007_sit_make_fire/end_coh_it.png,end_coh_it,BetweenTrials/nepal_2025_074_img_7054.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/7_sit_make fire
d020_set1_it_coh,67,20,020_come_plant_sapling,come_plant_sapling,1,it_coh,intransitive_cohesive,cohesive,intransitive,4,MainStimuli/020_come_plant_sapling/coh_1.png,coh_1,MainStimuli/020_come_plant_sapling/coh_2.png,coh_2,MainStimuli/020_come_plant_sapling/it_target.png,it_target,MainStimuli/020_come_plant_sapling/end_coh_it.png,end_coh_it,BetweenTrials/nepal_2025_075_img_7063.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/20_come_plant sapling
d016_set1_it_ic,68,16,016_sleep_wash_dish,sleep_wash_dish,1,it_ic,intransitive_incohesive,incohesive,intransitive,3,MainStimuli/016_sleep_wash_dish/ic_1.png,ic_1,MainStimuli/016_sleep_wash_dish/it_target.png,it_target,MainStimuli/016_sleep_wash_dish/end_ic_it.png,end_ic_it,,,BetweenTrials/nepal_2025_076_img_6796.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/16_sleep_wash dish
d018_set1_it_coh,69,18,018_yawn_put_on_cap,yawn_put_on_cap,1,it_coh,intransitive_cohesive,cohesive,intransitive,4,MainStimuli/018_yawn_put_on_cap/coh_1.png,coh_1,MainStimuli/018_yawn_put_on_cap/coh_2.png,coh_2,MainStimuli/018_yawn_put_on_cap/it_target.png,it_target,MainStimuli/018_yawn_put_on_cap/end_coh_it.png,end_coh_it,BetweenTrials/nepal_2025_077_img_7080.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/18_yawn_put on cap
d029_set1_it_coh,70,29,029_sit_cut_potato,sit_cut_potato,1,it_coh,intransitive_cohesive,cohesive,intransitive,4,MainStimuli/029_sit_cut_potato/coh_1.png,coh_1,MainStimuli/029_sit_cut_potato/coh_2.png,coh_2,MainStimuli/029_sit_cut_potato/it_target.png,it_target,MainStimuli/029_sit_cut_potato/end_coh_it.png,end_coh_it,BetweenTrials/nepal_2025_078_img_7138.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/29_sit_cut potato
d022_set1_it_coh,71,22,022_come_push_chest,come_push_chest,1,it_coh,intransitive_cohesive,cohesive,intransitive,4,MainStimuli/022_come_push_chest/coh_1.png,coh_1,MainStimuli/022_come_push_chest/coh_2.png,coh_2,MainStimuli/022_come_push_chest/it_target.png,it_target,MainStimuli/022_come_push_chest/end_coh_it.png,end_coh_it,BetweenTrials/nepal_2025_079_img_7082.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/22_come_push chest
d015_set1_tr_coh,72,15,015_smile_clean_wall,smile_clean_wall,1,tr_coh,transitive_cohesive,cohesive,transitive,3,MainStimuli/015_smile_clean_wall/coh_1.png,coh_1,MainStimuli/015_smile_clean_wall/coh_2.png,coh_2,MainStimuli/015_smile_clean_wall/tr_target.png,tr_target,,,BetweenTrials/nepal_2025_080_img_7056.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/15_smile_clean wall
d019_set1_it_coh,73,19,019_sit_crack_egg,sit_crack_egg,1,it_coh,intransitive_cohesive,cohesive,intransitive,4,MainStimuli/019_sit_crack_egg/coh_1.png,coh_1,MainStimuli/019_sit_crack_egg/coh_2.png,coh_2,MainStimuli/019_sit_crack_egg/it_target.png,it_target,MainStimuli/019_sit_crack_egg/end_coh_it.png,end_coh_it,BetweenTrials/nepal_2025_081_img_7019.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/19_sit_crack egg
d008_set1_tr_coh,74,8,008_smile_weave_garland,smile_weave_garland,1,tr_coh,transitive_cohesive,cohesive,transitive,3,MainStimuli/008_smile_weave_garland/coh_1.png,coh_1,MainStimuli/008_smile_weave_garland/coh_2.png,coh_2,MainStimuli/008_smile_weave_garland/tr_target.png,tr_target,,,BetweenTrials/nepal_2025_082_img_6964.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/8_smile_weave garland
d005_set1_it_ic,75,5,005_rest_build_wall,rest_build_wall,1,it_ic,intransitive_incohesive,incohesive,intransitive,3,MainStimuli/005_rest_build_wall/ic_1.png,ic_1,MainStimuli/005_rest_build_wall/it_target.png,it_target,MainStimuli/005_rest_build_wall/end_ic_it.png,end_ic_it,,,BetweenTrials/nepal_2025_083_img_6996.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/5_rest_build wall
d014_set1_it_coh,76,14,014_ascend_weave_raincoat,ascend_weave_raincoat,1,it_coh,intransitive_cohesive,cohesive,intransitive,4,MainStimuli/014_ascend_weave_raincoat/coh_1.png,coh_1,MainStimuli/014_ascend_weave_raincoat/coh_2.png,coh_2,MainStimuli/014_ascend_weave_raincoat/it_target.png,it_target,MainStimuli/014_ascend_weave_raincoat/end_coh_it.png,end_coh_it,BetweenTrials/nepal_2025_084_img_6794.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/14_ascend_weave raincoat
d013_set1_tr_ic,77,13,013_stand_wash_clothes,stand_wash_clothes,1,tr_ic,transitive_incohesive,incohesive,transitive,3,MainStimuli/013_stand_wash_clothes/ic_1.png,ic_1,MainStimuli/013_stand_wash_clothes/tr_target.png,tr_target,MainStimuli/013_stand_wash_clothes/end_ic_tr.png,end_ic_tr,,,BetweenTrials/nepal_2025_085_img_7003.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/13_stand_wash clothes
d005_set1_tr_ic,78,5,005_rest_build_wall,rest_build_wall,1,tr_ic,transitive_incohesive,incohesive,transitive,3,MainStimuli/005_rest_build_wall/ic_1.png,ic_1,MainStimuli/005_rest_build_wall/tr_target.png,tr_target,MainStimuli/005_rest_build_wall/end_ic_tr.png,end_ic_tr,,,BetweenTrials/nepal_2025_086_img_7042.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/5_rest_build wall
d006_set1_tr_coh,79,6,006_sleep_pluck_tomatoes,sleep_pluck_tomatoes,1,tr_coh,transitive_cohesive,cohesive,transitive,3,MainStimuli/006_sleep_pluck_tomatoes/coh_1.png,coh_1,MainStimuli/006_sleep_pluck_tomatoes/coh_2.png,coh_2,MainStimuli/006_sleep_pluck_tomatoes/tr_target.png,tr_target,,,BetweenTrials/nepal_2025_087_img_7004.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/6_sleep_pluck tomatoes
d001_set1_it_coh,80,1,001_cough_throw_bones,cough_throw_bones,1,it_coh,intransitive_cohesive,cohesive,intransitive,4,MainStimuli/001_cough_throw_bones/coh_1.png,coh_1,MainStimuli/001_cough_throw_bones/coh_2.png,coh_2,MainStimuli/001_cough_throw_bones/it_target.png,it_target,MainStimuli/001_cough_throw_bones/end_coh_it.png,end_coh_it,BetweenTrials/nepal_2025_088_img_7022.jpg,0,,0,/Users/matveikurzukov/Library/CloudStorage/GoogleDrive-apazent@gmail.com/.shortcut-targets-by-id/1exBA-7XrpLfZc6s8oGNYTbmjGsu5dT6p/Gurung stimuli/1_cough_throw bones
